time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-09T13:02:53.370Z,-4.3374,100.9072,14.82,4.7,mb,,106,2.042,0.53,us,us100098d2,2017-07-19T16:20:58.040Z,"166km WSW of Bengkulu, Indonesia",earthquake,7.7,4.8,0.106,27,reviewed,us,us
2017-07-09T11:35:28.080Z,27.4842,64.7821,47.81,4.7,mb,,137,7.217,0.63,us,us100098cy,2017-07-21T07:12:44.040Z,"89km NE of Panjgur, Pakistan",earthquake,9.4,6.3,0.058,91,reviewed,us,us
2017-07-09T10:50:05.470Z,-2.9462,128.8346,85.65,4.3,mb,,178,3.41,1.31,us,us20009xvg,2017-07-21T07:06:32.040Z,"41km ESE of Taniwel, Indonesia",earthquake,8.5,12.3,0.2,7,reviewed,us,us
2017-07-09T10:43:00.570Z,16.541,148.3862,40.34,4.3,mb,,122,4.489,0.78,us,us20009xvl,2017-07-21T07:00:53.040Z,"291km E of Anatahan, Northern Mariana Islands",earthquake,13,7,0.147,13,reviewed,us,us
2017-07-09T10:29:13.790Z,46.8592,-112.5443,9.41,2.5,ml,,97,0.121,0.39,us,us100098di,2017-07-21T06:56:57.040Z,"14km SE of Lincoln, Montana",earthquake,2.6,4.8,0.085,18,reviewed,us,us
2017-07-09T10:05:00.710Z,5.9876,126.1426,137.26,4.2,mb,,107,1.212,0.82,us,us20009xva,2017-07-21T06:45:08.040Z,"41km S of Pondaguitan, Philippines",earthquake,9.6,4.5,0.106,25,reviewed,us,us
2017-07-09T09:39:50.170Z,-20.5162,-177.9432,511.66,4.1,mb,,136,8.823,0.86,us,us20009xv8,2017-07-21T06:39:28.040Z,"80km E of Ndoi Island, Fiji",earthquake,19.3,15.4,0.157,11,reviewed,us,us
2017-07-09T09:12:05.040Z,37.5083333,-118.9543333,0.87,3.88,mw,43,73,0.1081,0.06,nc,nc72832131,2017-07-21T06:29:07.040Z,"15km S of Mammoth Lakes, California",earthquake,0.24,1.09,,3,reviewed,nc,nc
2017-07-09T08:59:43.100Z,36.1106,-98.7228,5,3,mb_lg,,84,0.329,0.15,us,us100098ck,2017-07-09T09:12:49.017Z,"23km ENE of Taloga, Oklahoma",earthquake,0.7,1.9,0.053,92,reviewed,us,us
2017-07-09T08:30:05.350Z,46.905,-112.535,9.63,2.83,ml,23,113,0.18,0.18,mb,mb80228204,2017-07-09T14:44:10.390Z,"12km ESE of Lincoln, Montana",earthquake,0.4,0.73,0.189,19,reviewed,mb,mb
2017-07-09T07:59:50.490Z,29.0566,95.6673,23.93,4.5,mb,,74,4.855,0.55,us,us100098ci,2017-07-09T08:22:47.040Z,"44km SE of Motuo, China",earthquake,5.8,5.9,0.092,35,reviewed,us,us
2017-07-09T07:58:00.350Z,-38.3254,-75.3689,23.84,4.2,mb,,163,2.167,0.72,us,us100098cg,2017-07-09T18:56:01.931Z,"170km WSW of Lebu, Chile",earthquake,7.4,7,0.264,4,reviewed,us,us
2017-07-09T07:40:12.011Z,50.5461,175.6431,41.2,3.3,ml,,,,0.63,ak,ak16308052,2017-07-27T22:31:07.210Z,"202km S of Buldir Island, Alaska",earthquake,,8.5,,,reviewed,ak,ak
2017-07-09T06:57:28.800Z,44.8015,-111.0065,7.56,2.53,ml,21,87,0.04217,0.17,uu,uu60213567,2017-07-10T16:34:02.880Z,"17km NNE of West Yellowstone, Montana",earthquake,0.45,0.57,0.136,7,reviewed,uu,uu
2017-07-09T06:57:08.470Z,18.4165,-66.0738,124,3.06,md,10,218,0.1079,0.12,pr,pr2017190003,2017-07-09T08:54:53.896Z,"5km ESE of Catano, Puerto Rico",earthquake,2.96,1,0.29,7,reviewed,pr,pr
2017-07-09T06:42:00.770Z,-11.6004,-13.1799,10,4.9,mb,,47,8.42,0.77,us,us100098c8,2017-07-13T00:09:27.192Z,"Ascension Island region",earthquake,10.7,1.9,0.071,63,reviewed,us,us
2017-07-09T06:27:41.610Z,36.495,-98.3326,5,2.6,mb_lg,,72,0.281,0.12,us,us100098c2,2017-07-09T09:13:00.002Z,"7km SW of Helena, Oklahoma",earthquake,0.6,1.7,0.071,51,reviewed,us,us
2017-07-09T05:57:02.670Z,-56.0972,-27.7008,67.98,5.6,mb,,45,5.352,0.84,us,us100098bt,2017-07-10T16:58:05.040Z,"73km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.3,5,0.051,137,reviewed,us,us
2017-07-09T05:56:30.940Z,6.9037,-73.0805,137.72,4.4,mb,,55,2.388,0.91,us,us100098br,2017-07-09T06:32:33.040Z,"9km SSW of Piedecuesta, Colombia",earthquake,7.9,11.3,0.064,71,reviewed,us,us
2017-07-09T05:36:00.494Z,66.5957,-135.7984,21.4,3.2,ml,,,,0.72,ak,ak16306288,2017-07-27T22:31:04.783Z,"102km SSW of Fort McPherson, Canada",earthquake,,0.1,,,reviewed,ak,ak
2017-07-09T05:31:30.682Z,59.3967,-152.8981,85.7,2.6,ml,,,,0.65,ak,ak16306277,2017-07-27T22:33:22.222Z,"73km SW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-07-09T04:48:36.520Z,10.6034,-86.44,17.92,4.4,mb,,167,0.837,0.66,us,us100098b9,2017-07-09T05:08:15.040Z,"87km W of Sardinal, Costa Rica",earthquake,5.3,8.1,0.068,66,reviewed,us,us
2017-07-09T04:47:12.710Z,18.8193,-67.2803,9,2.79,md,8,289,0.3903,0.09,pr,pr2017190002,2017-07-09T08:54:38.192Z,"40km NNW of San Antonio, Puerto Rico",earthquake,0.67,0.65,0.12,7,reviewed,pr,pr
2017-07-09T04:23:12.820Z,46.8901667,-112.545,11.16,3.19,ml,28,110,0.192,0.23,mb,mb80228039,2017-07-09T06:15:25.407Z,"12km SE of Lincoln, Montana",earthquake,0.49,0.77,0.22,18,reviewed,mb,mb
2017-07-09T04:18:36.180Z,19.2051,-64.5461,52,3.07,md,5,320,1.161,0.33,pr,pr2017190001,2017-07-09T08:54:08.424Z,"87km N of Road Town, British Virgin Islands",earthquake,9.19,19.79,0.28,5,reviewed,pr,pr
2017-07-09T03:43:42.760Z,17.9713,-67.863,72,2.8,md,5,325,0.7542,0.31,pr,pr2017190000,2017-07-09T08:53:28.784Z,"71km W of Pole Ojea, Puerto Rico",earthquake,4.89,6.4,0.19,5,reviewed,pr,pr
2017-07-09T03:04:35.840Z,44.7863333,-111.0061667,5.18,2.77,ml,19,150,0.027,0.21,uu,uu60213457,2017-07-10T16:22:04.091Z,"15km NNE of West Yellowstone, Montana",earthquake,0.63,1.12,0.151,9,reviewed,uu,uu
2017-07-09T02:58:11.130Z,-6.7101,128.4573,288.58,4.4,mb,,69,3.089,0.82,us,us100098ai,2017-07-09T03:38:58.040Z,"Banda Sea",earthquake,9.4,4.9,0.155,12,reviewed,us,us
2017-07-09T02:13:25.190Z,51.3031,179.7936,44.4,2.8,ml,,,,0.17,ak,ak16303652,2017-07-27T22:30:58.788Z,"73km S of Semisopochnoi Island, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-07-09T02:03:31.830Z,5.7706,127.1286,60.91,4.5,mb,,128,2.009,0.49,us,us100098a9,2017-07-09T02:21:54.040Z,"123km ESE of Pondaguitan, Philippines",earthquake,9.4,9.1,0.111,24,reviewed,us,us
2017-07-09T01:59:37.510Z,46.9076,-112.5372,10,3,ml,,112,0.18,0.28,us,us100098a8,2017-07-14T17:44:35.965Z,"12km ESE of Lincoln, Montana",earthquake,4.7,2,0.053,46,reviewed,us,us
2017-07-09T01:34:46.170Z,-6.6638,147.9062,44.4,4.2,mb,,56,2.821,0.49,us,us100098a7,2017-07-09T03:11:36.040Z,"7km SSE of Finschhafen, Papua New Guinea",earthquake,11.3,6.6,0.106,25,reviewed,us,us
2017-07-09T01:31:25.240Z,3.6598,122.1552,597.43,4.3,mb,,133,2.879,0.54,us,us100098a6,2017-07-09T01:44:16.040Z,"247km SE of Latung, Philippines",earthquake,13.3,12.1,0.116,21,reviewed,us,us
2017-07-09T01:07:26.800Z,-11.6379,-77.2057,67.11,4.7,mb,,153,0.497,0.67,us,us100098a3,2017-07-09T21:26:21.919Z,"9km SE of Chancay, Peru",earthquake,9.6,7,0.042,174,reviewed,us,us
2017-07-09T00:44:27.670Z,-49.6864,125.1512,10,4.3,mb,,136,17.75,1.12,us,us20009xuu,2017-07-21T05:13:58.040Z,"Western Indian-Antarctic Ridge",earthquake,15.1,1.9,0.148,13,reviewed,us,us
2017-07-09T00:27:13.900Z,46.1635,-123.1088333,23.09,2.51,ml,29,70,0.05635,0.17,uw,uw61280487,2017-07-21T04:41:02.040Z,"8km W of West Longview, Washington",earthquake,0.37,0.56,0.113,24,reviewed,uw,uw
2017-07-08T23:59:13.520Z,18.8038,-64.6401,24,3.27,md,9,297,0.8118,0.2,pr,pr2017189021,2017-07-16T21:07:40.040Z,"40km N of Road Town, British Virgin Islands",earthquake,2.15,13.35,0.1,8,reviewed,pr,pr
2017-07-08T23:00:19.800Z,-7.0106,154.9277,10,4.2,mb,,153,14.165,0.5,us,us20009w9f,2017-07-21T04:27:27.040Z,"98km SW of Panguna, Papua New Guinea",earthquake,10.6,1.9,0.158,11,reviewed,us,us
2017-07-08T22:48:32.000Z,-7.3914,105.9956,10.51,5.2,mb,,25,3.088,1.09,us,us1000989m,2017-07-21T04:09:26.040Z,"49km W of Gunungbatu, Indonesia",earthquake,5.8,3.3,0.048,143,reviewed,us,us
2017-07-08T22:38:31.530Z,-19.3009,-69.1831,127.39,4.1,mb,,79,0.365,0.41,us,us20009w9i,2017-07-21T03:11:59.040Z,"128km SSE of Putre, Chile",earthquake,4.7,5.7,0.185,8,reviewed,us,us
2017-07-08T22:26:02.410Z,-6.8775,154.9201,10.47,4.6,mb,,87,3.849,0.82,us,us1000989p,2017-07-21T03:00:26.040Z,"88km SW of Panguna, Papua New Guinea",earthquake,8.6,5.1,0.087,39,reviewed,us,us
2017-07-08T22:23:35.820Z,6.8382,-73.0105,158.22,4.3,mb,,45,2.371,1.09,us,us1000989h,2017-07-21T02:46:52.910Z,"16km N of Aratoca, Colombia",earthquake,7.7,8.9,0.086,38,reviewed,us,us
2017-07-08T22:18:32.110Z,-12.3566,166.7965,130.54,4.5,mb,,113,7.324,0.61,us,us1000989g,2017-07-21T02:39:41.040Z,"187km NNW of Sola, Vanuatu",earthquake,12,7.5,0.084,42,reviewed,us,us
2017-07-08T22:13:52.670Z,24.0774,65.1657,10,4.1,mb,,175,6.049,0.56,us,us1000989d,2017-07-21T01:49:02.040Z,"136km SSE of Ormara, Pakistan",earthquake,7,1.9,0.115,21,reviewed,us,us
2017-07-08T22:03:02.540Z,-6.843,154.8331,10,4.4,mb,,91,5.682,0.54,us,us20009w9a,2017-07-21T01:14:11.040Z,"92km SW of Panguna, Papua New Guinea",earthquake,6.9,1.7,0.117,21,reviewed,us,us
2017-07-08T21:53:32.370Z,1.5089,122.1253,460.93,4.1,mb,,130,1.4,1.05,us,us20009w97,2017-07-16T20:49:20.040Z,"77km NE of Bunobogu, Indonesia",earthquake,13.8,11,0.174,9,reviewed,us,us
2017-07-08T21:41:50.200Z,-12.2608,167.3486,259.57,4.2,mb,,156,20.147,0.62,us,us20009w96,2017-07-16T21:01:24.040Z,"180km N of Sola, Vanuatu",earthquake,11.7,11.1,0.176,9,reviewed,us,us
2017-07-08T21:40:57.520Z,30.2846,132.7023,10,4.2,mb,,132,2.286,0.48,us,us20009w98,2017-07-20T23:34:38.040Z,"170km ESE of Nishinoomote, Japan",earthquake,7.6,1.9,0.167,10,reviewed,us,us
2017-07-08T21:36:07.250Z,37.5086667,-118.9958333,3.29,2.61,md,43,71,0.102,0.05,nc,nc72831591,2017-07-18T18:20:03.501Z,"15km S of Mammoth Lakes, California",earthquake,0.2,0.81,0.261,43,reviewed,nc,nc
2017-07-08T21:30:02.810Z,44.7968333,-111.0008333,7.3,2.75,ml,19,122,0.03769,0.23,uu,uu60213357,2017-07-16T20:53:21.040Z,"17km NNE of West Yellowstone, Montana",earthquake,0.63,0.81,0.165,7,reviewed,uu,uu
2017-07-08T21:00:08.190Z,18.2271,-67.0298,24,2.75,md,16,82,0.076,0.13,pr,pr2017189019,2017-07-20T22:30:51.040Z,"5km WNW of Maricao, Puerto Rico",earthquake,0.43,0.89,0.25,14,reviewed,pr,pr
2017-07-08T20:52:59.400Z,41.1453,20.9105,10,4,mb,,55,0.51,0.53,us,us1000988y,2017-07-16T20:36:48.748Z,"7km ESE of Kosel, Macedonia",earthquake,5.1,2,0.299,3,reviewed,us,us
2017-07-08T20:49:52.450Z,-35.1862,-70.6694,6.28,4.1,mb,,101,0.403,1.36,us,us1000988x,2017-07-20T22:29:18.040Z,"56km ESE of Curico, Chile",earthquake,3.6,6.6,0.26,4,reviewed,us,us
2017-07-08T20:21:55.340Z,29.5006,140.9268,85.9,4.5,mb,,114,2.64,1.44,us,us1000988p,2017-07-19T23:20:26.040Z,"296km NNW of Chichi-shima, Japan",earthquake,9.5,8.5,0.108,25,reviewed,us,us
2017-07-08T20:20:45.410Z,36.4202,-96.9111,3.81,2.8,mb_lg,,66,0.026,0.12,us,us20009wt3,2017-07-16T19:33:53.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.7,3,0.062,67,reviewed,us,us
2017-07-08T20:20:25.040Z,36.4159,-96.9209,3.58,2.8,mb_lg,,36,0.018,0.2,us,us1000988n,2017-07-16T19:25:20.711Z,"13km NW of Pawnee, Oklahoma",earthquake,1.1,4.1,0.057,79,reviewed,us,us
2017-07-08T20:07:51.276Z,66.6188,-135.8091,16.8,3,ml,,,,0.48,ak,ak16299425,2017-07-31T18:06:51.536Z,"99km SSW of Fort McPherson, Canada",earthquake,,0.2,,,reviewed,ak,ak
2017-07-08T20:01:43.960Z,2.6159,66.3205,10,4.7,mb,,96,8.755,0.69,us,us1000988j,2017-07-16T19:18:21.040Z,"Carlsberg Ridge",earthquake,9.7,1.9,0.071,59,reviewed,us,us
2017-07-08T19:36:28.430Z,29.499,140.9765,96.71,4.4,mb,,118,2.62,1.39,us,us20009w93,2017-07-19T23:13:30.040Z,"294km NNW of Chichi-shima, Japan",earthquake,7.1,9.6,0.108,25,reviewed,us,us
2017-07-08T19:34:39.590Z,1.2191,99.3947,20.76,4.5,mb,,93,1.538,0.67,us,us20009w92,2017-07-16T19:22:43.040Z,"21km SE of Padangsidempuan, Indonesia",earthquake,7.1,5.6,0.18,9,reviewed,us,us
2017-07-08T19:31:34.000Z,41.174,20.8982,4.5,4.1,mb,,28,0.537,0.7,us,us1000988e,2017-07-16T16:06:33.601Z,"5km E of Kosel, Macedonia",earthquake,4.8,6.7,0.214,6,reviewed,us,us
2017-07-08T18:44:25.040Z,10.5738,-86.5293,10,4.5,mb,,146,0.928,1.01,us,us10009885,2017-07-11T15:32:03.040Z,"96km W of Sardinal, Costa Rica",earthquake,6.2,1.9,0.05,117,reviewed,us,us
2017-07-08T18:18:17.540Z,46.8641667,-112.5151667,11.58,3.19,ml,20,99,0.172,0.14,mb,mb80227639,2017-07-14T18:14:12.580Z,"16km SE of Lincoln, Montana",earthquake,0.36,0.68,0.317,18,reviewed,mb,mb
2017-07-08T18:17:21.080Z,59.8483,-136.6708,1.34,3.5,ml,,75,0.423,0.69,us,us1000987q,2017-07-31T18:06:47.807Z,"87km WNW of Skagway, Alaska",earthquake,1,7.3,0.039,87,reviewed,us,us
2017-07-08T17:55:32.380Z,19.3301,-64.549,38,2.85,md,4,323,1.2585,0.19,pr,pr2017189020,2017-07-11T15:18:09.040Z,"87km N of Road Town, British Virgin Islands",earthquake,4.019,16.67,0.48,4,reviewed,pr,pr
2017-07-08T17:42:23.320Z,44.2392,147.6559,95.33,4.6,mb,,135,3.644,0.85,us,us1000987g,2017-07-11T15:11:56.040Z,"89km ENE of Shikotan, Russia",earthquake,8.9,7.2,0.036,224,reviewed,us,us
2017-07-08T17:25:41.580Z,19.1846,-64.4726,74,3.52,md,8,309,1.1938,0.22,pr,pr2017189015,2017-07-11T14:53:39.040Z,"104km N of Road Town, British Virgin Islands",earthquake,5.29,7.84,0.05,5,reviewed,pr,pr
2017-07-08T17:24:41.620Z,-6.0093,149.9025,51.36,4.8,mb,,84,4.332,0.71,us,us1000987c,2017-07-11T14:35:03.040Z,"45km ENE of Kandrian, Papua New Guinea",earthquake,8,6.2,0.075,55,reviewed,us,us
2017-07-08T16:54:09.350Z,17.9533,-65.3738,13,2.7,md,5,237,0.2294,0.11,pr,pr2017189017,2017-07-09T07:55:41.667Z,"18km SSE of Esperanza, Puerto Rico",earthquake,0.91,0.72,0.19,4,reviewed,pr,pr
2017-07-08T16:32:25.680Z,-3.5353,135.8204,20.56,4.4,mb,,105,3.618,1.27,us,us10009873,2017-07-08T16:52:02.040Z,"41km ESE of Nabire, Indonesia",earthquake,9,3.5,0.109,24,reviewed,us,us
2017-07-08T16:23:38.300Z,46.9133333,-112.5336667,14.62,2.81,ml,26,112,0.177,0.3,mb,mb80227569,2017-07-08T17:00:01.250Z,"12km ESE of Lincoln, Montana",earthquake,0.76,0.76,0.227,16,reviewed,mb,mb
2017-07-08T16:21:36.067Z,49.8657,-179.1049,12,2.8,ml,,,,0.36,ak,ak16391349,2017-07-31T18:06:44.734Z,"155km S of Amatignak Island, Alaska",earthquake,,11.7,,,reviewed,ak,ak
2017-07-08T15:31:15.951Z,63.2209,-150.6641,129.9,2.5,ml,,,,0.43,ak,ak16296897,2017-07-31T18:06:42.249Z,"87km WSW of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-07-08T15:10:14.340Z,-20.1008,-173.3373,10,4.9,mb,,74,3.372,1.08,us,us10009868,2017-07-08T15:51:42.040Z,"111km ESE of Pangai, Tonga",earthquake,7.1,1.9,0.08,50,reviewed,us,us
2017-07-08T15:09:43.990Z,19.1845,-64.5891,59,2.55,md,4,318,1.118,0.32,pr,pr2017189016,2017-07-08T21:40:41.743Z,"85km N of Road Town, British Virgin Islands",earthquake,8.39,15.65,0.18,3,reviewed,pr,pr
2017-07-08T14:45:15.720Z,28.714,128.6005,38.2,4.7,mb,,95,1.893,0.76,us,us1000986k,2017-07-08T15:59:32.040Z,"94km WNW of Naze, Japan",earthquake,8.5,9.4,0.106,27,reviewed,us,us
2017-07-08T14:30:41.860Z,19.2695,-64.519,39,3.59,md,10,308,1.2282,0.38,pr,pr2017189010,2017-07-08T16:10:00.492Z,"94km N of Road Town, British Virgin Islands",earthquake,5.84,24.24,0.09,5,reviewed,pr,pr
2017-07-08T13:20:16.120Z,19.669,-68.6728,24,2.82,md,5,319,1.1913,0.31,pr,pr2017189013,2017-07-08T17:27:50.823Z,"85km NNE of Miches, Dominican Republic",earthquake,2.9,27.03,0.59,2,reviewed,pr,pr
2017-07-08T12:56:31.280Z,46.9047,-112.6186,9.04,3.5,ml,,49,0.234,0.58,us,us1000985f,2017-07-15T12:15:09.040Z,"7km SE of Lincoln, Montana",earthquake,4.7,7.8,0.048,58,reviewed,us,us
2017-07-08T12:42:37.720Z,46.8766667,-112.5265,12.31,2.64,ml,20,105,0.186,0.24,mb,mb80227354,2017-07-08T13:40:29.660Z,"14km SE of Lincoln, Montana",earthquake,0.5,0.83,0.332,7,reviewed,mb,mb
2017-07-08T12:38:23.240Z,46.8904,-112.5984,4.59,3.6,mwr,,45,0.226,0.56,us,us1000985b,2017-07-15T12:05:56.040Z,"9km SE of Lincoln, Montana",earthquake,4.2,3.2,0.066,22,reviewed,us,us
2017-07-08T12:20:26.375Z,53.5127,-166.7315,89.5,2.9,ml,,,,0.29,ak,ak16294492,2017-07-31T18:06:37.738Z,"42km SSW of Unalaska, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-07-08T12:07:20.200Z,46.8593,-112.5675,7.92,2.8,ml,,110,0.197,0.66,us,us20009wep,2017-07-15T12:02:56.040Z,"13km SE of Lincoln, Montana",earthquake,3.3,5.4,0.077,22,reviewed,us,us
2017-07-08T12:04:02.100Z,-30.2042,-176.7272,34.22,4.5,mb,,226,1.416,0.89,us,us20009w8m,2017-07-15T11:57:08.040Z,"153km SE of Raoul Island, New Zealand",earthquake,11.2,5.7,0.14,15,reviewed,us,us
2017-07-08T11:48:52.720Z,37.4259,141.6345,39.18,4.5,mb,,106,0.803,0.79,us,us10009855,2017-07-15T11:53:29.040Z,"56km E of Namie, Japan",earthquake,7.1,6.8,0.073,55,reviewed,us,us
2017-07-08T11:41:07.520Z,18.8403,-67.1465,8,3.13,md,11,259,0.3745,0.23,pr,pr2017189009,2017-07-15T11:51:14.040Z,"40km NNW of San Antonio, Puerto Rico",earthquake,1.01,1.28,0.2,11,reviewed,pr,pr
2017-07-08T11:38:34.590Z,18.3836,-66.0045,135,2.85,md,11,188,0.1087,0.15,pr,pr2017189011,2017-07-15T11:49:41.040Z,"4km NW of Trujillo Alto, Puerto Rico",earthquake,4.42,0.9,0.34,7,reviewed,pr,pr
2017-07-08T11:30:48.950Z,-5.8213,153.0399,55.09,4.4,mb,,97,6.829,0.9,us,us10009854,2017-07-15T11:48:12.040Z,"149km S of Taron, Papua New Guinea",earthquake,10.8,6.7,0.105,26,reviewed,us,us
2017-07-08T10:42:50.580Z,35.9827,-1.619,10,4.5,mb,,83,1.676,0.74,us,us1000984v,2017-07-08T12:18:31.311Z,"74km NW of El Amria, Algeria",earthquake,7.5,1.9,0.156,12,reviewed,us,us
2017-07-08T10:34:36.960Z,31.8829,137.8311,385.22,4.5,mb,,84,2.077,0.51,us,us1000984u,2017-07-08T10:58:09.040Z,"227km SW of Hachijo-jima, Japan",earthquake,9.5,7.4,0.033,260,reviewed,us,us
2017-07-08T10:13:38.110Z,19.488,-65.2516,16,2.78,md,5,312,1.1808,0.21,pr,pr2017189008,2017-07-08T12:21:56.346Z,"131km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,6.84,13.52,0.34,4,reviewed,pr,pr
2017-07-08T10:12:31.760Z,34.6529,73.413,23.86,4.7,mb,,61,1.007,0.78,us,us1000984s,2017-07-08T10:44:09.155Z,"29km NE of Baffa, Pakistan",earthquake,6.4,5.2,0.048,131,reviewed,us,us
2017-07-08T10:00:12.630Z,12.6292,-87.843,66.12,4.2,mb,,171,0.776,0.82,us,us1000984p,2017-07-08T10:19:24.040Z,"44km WSW of Jiquilillo, Nicaragua",earthquake,7.3,10,0.061,75,reviewed,us,us
2017-07-08T09:35:14.330Z,-24.2206,-67.0528,168.51,4.6,mb,,35,1.631,0.99,us,us1000984i,2017-07-08T09:51:38.040Z,"74km W of San Antonio de los Cobres, Argentina",earthquake,7.1,7.4,0.039,199,reviewed,us,us
2017-07-08T09:31:15.933Z,51.9177,178.4037,118.2,3.1,ml,,,,0.21,ak,ak16292135,2017-07-31T18:06:31.121Z,"7km WSW of Little Sitkin Island, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-07-08T07:27:35.380Z,-22.572,173.1138,10,5.6,mww,,74,4.839,0.97,us,us10009846,2017-07-26T12:19:54.016Z,"111km E of Ile Hunter, New Caledonia",earthquake,5.2,1.6,0.073,18,reviewed,us,us
2017-07-08T07:20:09.480Z,19.0251,-65.3365,9,3.43,md,12,249,0.7196,0.28,pr,pr2017189007,2017-07-26T12:11:14.040Z,"72km N of Culebra, Puerto Rico",earthquake,2.31,3.38,0.04,11,reviewed,pr,pr
2017-07-08T06:36:30.860Z,-6.1934,147.6221,64.27,4.3,mb,,66,3.223,1.37,us,us20009w89,2017-07-26T12:01:21.040Z,"52km NNW of Finschhafen, Papua New Guinea",earthquake,7.9,8.6,0.122,19,reviewed,us,us
2017-07-08T05:03:56.770Z,-21.4312,-66.6686,230.96,4.7,mb,,41,2.061,1,us,us10009830,2017-07-26T11:43:18.040Z,"71km SW of Atocha, Bolivia",earthquake,7.5,9.6,0.129,18,reviewed,us,us
2017-07-08T04:55:09.837Z,59.8048,-136.5523,0.3,2.8,ml,,,,0.62,ak,ak16289017,2017-07-31T18:06:22.949Z,"79km WNW of Skagway, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-07-08T04:51:58.250Z,-9.0927,-74.266,142.55,4.8,mb,,76,2.054,1.04,us,us1000982q,2017-07-09T02:18:50.043Z,"85km SSE of Pucallpa, Peru",earthquake,6.4,6,0.031,311,reviewed,us,us
2017-07-08T03:40:12.171Z,59.7851,-152.949,104.9,2.6,ml,,,,0.53,ak,ak16288987,2017-07-31T18:06:19.099Z,"62km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-07-08T02:53:06.360Z,19.5266,-65.4731,40,2.56,md,3,326,1.2338,0.2,pr,pr2017189003,2017-07-08T07:17:05.362Z,"127km NNE of Vieques, Puerto Rico",earthquake,3.08,17.66,0.29,3,reviewed,pr,pr
2017-07-08T02:51:23.530Z,36.3013,-96.6698,5,3.4,mb_lg,,93,0.061,0.09,us,us10009821,2017-07-09T02:01:54.307Z,"12km ESE of Pawnee, Oklahoma",earthquake,1.7,2,0.047,120,reviewed,us,us
2017-07-08T01:33:43.970Z,18.8728,-65.028,14,2.91,md,5,282,0.62,0.18,pr,pr2017189001,2017-07-08T05:43:37.730Z,"59km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.33,2.18,0.31,5,reviewed,pr,pr
2017-07-08T01:06:22.360Z,39.6611667,-123.6376667,3.09,2.57,md,23,156,0.04948,0.04,nc,nc72830961,2017-07-18T01:35:03.106Z,"13km WSW of Laytonville, California",earthquake,0.2,0.42,0.118,34,reviewed,nc,nc
2017-07-08T00:29:30.709Z,59.5723,-152.6237,75.3,3.7,ml,,,,0.57,ak,ak16288069,2017-07-31T18:06:14.634Z,"49km WSW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-07-08T00:14:04.300Z,36.577,71.2784,94.83,4.3,mb,,75,0.785,0.94,us,us10009818,2017-07-08T00:28:43.040Z,"25km WSW of Ashkasham, Afghanistan",earthquake,6.3,8.2,0.113,22,reviewed,us,us
2017-07-08T00:13:27.100Z,33.5021667,-116.5038333,13.68,2.49,ml,94,27,0.05967,0.18,ci,ci37695695,2017-07-10T23:30:51.538Z,"17km ESE of Anza, CA",earthquake,0.12,0.22,0.14,111,reviewed,ci,ci
2017-07-08T00:10:52.940Z,18.8735,-65.8808,31,2.66,md,4,299,0.6023,0.05,pr,pr2017189002,2017-07-08T06:55:23.560Z,"48km N of Loiza, Puerto Rico",earthquake,1.2,5.77,0.37,3,reviewed,pr,pr
2017-07-07T23:16:17.290Z,-12.7198,167.4648,262.6,4,mb,,150,9.351,0.4,us,us20009w15,2017-07-14T03:30:16.040Z,"129km N of Sola, Vanuatu",earthquake,19.3,9.1,0.164,10,reviewed,us,us
2017-07-07T23:12:57.820Z,-40.2198,173.7933,148.29,4,mb,,97,1.03,1.08,us,us1000980l,2017-07-09T01:00:58.040Z,"78km SW of Patea, New Zealand",earthquake,5.2,7.9,0.163,10,reviewed,us,us
2017-07-07T22:54:33.610Z,41.1354,20.8281,10,4.1,mb,,38,0.512,0.57,us,us1000980i,2017-07-08T23:15:54.781Z,"2km NE of Ohrid, Macedonia",earthquake,2.2,2,0.212,6,reviewed,us,us
2017-07-07T22:16:35.020Z,19.1675,-65.651,103,3.13,md,7,261,0.9191,0.39,pr,pr2017188018,2017-07-14T22:36:04.040Z,"100km N of Vieques, Puerto Rico",earthquake,7.35,8.189,0.28,4,reviewed,pr,pr
2017-07-07T22:14:42.340Z,19.4725,-155.7326667,11.208,3.04,ml,48,64,0.04242,0.16,hv,hv61826846,2017-07-08T23:52:34.040Z,"13km E of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.37,0.156,27,reviewed,hv,hv
